Composite Item ID,Composite Item Name,Selling Price,Sales Description,Product Type,Unit,SKU,UPC,EAN,ISBN,Part Number,Purchase Price,Purchase Description,Reorder Point,Opening Stock,Opening Stock Value,Status,Sales Account,Brand,Manufacturer,Package Weight,Package Length,Package Width,Package Height,Tax Name,Tax Percentage,Tax Type,Purchase Tax Name,Purchase Tax Percentage,Purchase Tax Type,Category Name,Purchase Account,Inventory Account,Preferred Vendor,Source,Reference ID,Last Sync Time,Mapped Item Name,Mapped Quantity
1526770000014795477,Tablero mecánico de prueba,ARS 24760.00,"Tablero mecánico para comandar 2 bombas de 1HP, 1 soplante de 3HP temporizado y una dosificadora de cloro",goods,un,TM-PBO-2B-1S-1D-220914,,,,,ARS 119226.62,,,0,ARS 0.00,Active,Automation Sales,,,0,0,0,0,IVA 21%,21,ItemAmount,IVA 21%,21,ItemAmount,Electric Panels,Automation materials and equipment,Inventory Asset,,1,,,Soporte para riel DIN,1
1526770000014795477,Tablero mecánico de prueba,ARS 24760.00,"Tablero mecánico para comandar 2 bombas de 1HP, 1 soplante de 3HP temporizado y una dosificadora de cloro",goods,un,TM-PBO-2B-1S-1D-220914,,,,,ARS 119226.62,,,0,ARS 0.00,Active,Automation Sales,,,0,0,0,0,IVA 21%,21,ItemAmount,IVA 21%,21,ItemAmount,Electric Panels,Automation materials and equipment,Inventory Asset,,1,,,Toma con tierra tres pernos chatos - blanco,1
1526770000014795477,Tablero mecánico de prueba,ARS 24760.00,"Tablero mecánico para comandar 2 bombas de 1HP, 1 soplante de 3HP temporizado y una dosificadora de cloro",goods,un,TM-PBO-2B-1S-1D-220914,,,,,ARS 119226.62,,,0,ARS 0.00,Active,Automation Sales,,,0,0,0,0,IVA 21%,21,ItemAmount,IVA 21%,21,ItemAmount,Electric Panels,Automation materials and equipment,Inventory Asset,,1,,,Interruptor Horario,2
1526770000014795477,Tablero mecánico de prueba,ARS 24760.00,"Tablero mecánico para comandar 2 bombas de 1HP, 1 soplante de 3HP temporizado y una dosificadora de cloro",goods,un,TM-PBO-2B-1S-1D-220914,,,,,ARS 119226.62,,,0,ARS 0.00,Active,Automation Sales,,,0,0,0,0,IVA 21%,21,ItemAmount,IVA 21%,21,ItemAmount,Electric Panels,Automation materials and equipment,Inventory Asset,,1,,,Buzzer / Alarma 24V,1
1526770000014795477,Tablero mecánico de prueba,ARS 24760.00,"Tablero mecánico para comandar 2 bombas de 1HP, 1 soplante de 3HP temporizado y una dosificadora de cloro",goods,un,TM-PBO-2B-1S-1D-220914,,,,,ARS 119226.62,,,0,ARS 0.00,Active,Automation Sales,,,0,0,0,0,IVA 21%,21,ItemAmount,IVA 21%,21,ItemAmount,Electric Panels,Automation materials and equipment,Inventory Asset,,1,,,Gabinete estanco 450anx750x225,1
1526770000014795477,Tablero mecánico de prueba,ARS 24760.00,"Tablero mecánico para comandar 2 bombas de 1HP, 1 soplante de 3HP temporizado y una dosificadora de cloro",goods,un,TM-PBO-2B-1S-1D-220914,,,,,ARS 119226.62,,,0,ARS 0.00,Active,Automation Sales,,,0,0,0,0,IVA 21%,21,ItemAmount,IVA 21%,21,ItemAmount,Electric Panels,Automation materials and equipment,Inventory Asset,,1,,,Zocalo MY4 Riel Din,1
1526770000014795477,Tablero mecánico de prueba,ARS 24760.00,"Tablero mecánico para comandar 2 bombas de 1HP, 1 soplante de 3HP temporizado y una dosificadora de cloro",goods,un,TM-PBO-2B-1S-1D-220914,,,,,ARS 119226.62,,,0,ARS 0.00,Active,Automation Sales,,,0,0,0,0,IVA 21%,21,ItemAmount,IVA 21%,21,ItemAmount,Electric Panels,Automation materials and equipment,Inventory Asset,,1,,,Relé 24VCA 4 Contactos - Led,1
1526770000014795477,Tablero mecánico de prueba,ARS 24760.00,"Tablero mecánico para comandar 2 bombas de 1HP, 1 soplante de 3HP temporizado y una dosificadora de cloro",goods,un,TM-PBO-2B-1S-1D-220914,,,,,ARS 119226.62,,,0,ARS 0.00,Active,Automation Sales,,,0,0,0,0,IVA 21%,21,ItemAmount,IVA 21%,21,ItemAmount,Electric Panels,Automation materials and equipment,Inventory Asset,,1,,,Zócalo de relé RIF-1 para 1 o 2 contactos,1
1526770000014795477,Tablero mecánico de prueba,ARS 24760.00,"Tablero mecánico para comandar 2 bombas de 1HP, 1 soplante de 3HP temporizado y una dosificadora de cloro",goods,un,TM-PBO-2B-1S-1D-220914,,,,,ARS 119226.62,,,0,ARS 0.00,Active,Automation Sales,,,0,0,0,0,IVA 21%,21,ItemAmount,IVA 21%,21,ItemAmount,Electric Panels,Automation materials and equipment,Inventory Asset,,1,,,"Relé miniatura enchufable, con contacto de potencia, 1 contacto conmutado, LED de estado, tensión de entrada 24 V AC",1
1526770000014795477,Tablero mecánico de prueba,ARS 24760.00,"Tablero mecánico para comandar 2 bombas de 1HP, 1 soplante de 3HP temporizado y una dosificadora de cloro",goods,un,TM-PBO-2B-1S-1D-220914,,,,,ARS 119226.62,,,0,ARS 0.00,Active,Automation Sales,,,0,0,0,0,IVA 21%,21,ItemAmount,IVA 21%,21,ItemAmount,Electric Panels,Automation materials and equipment,Inventory Asset,,1,,,Transformador 220v 24v 120va,1
1526770000014795477,Tablero mecánico de prueba,ARS 24760.00,"Tablero mecánico para comandar 2 bombas de 1HP, 1 soplante de 3HP temporizado y una dosificadora de cloro",goods,un,TM-PBO-2B-1S-1D-220914,,,,,ARS 119226.62,,,0,ARS 0.00,Active,Automation Sales,,,0,0,0,0,IVA 21%,21,ItemAmount,IVA 21%,21,ItemAmount,Electric Panels,Automation materials and equipment,Inventory Asset,,1,,,Contactor 7A 24VCA Mini,2
1526770000014795477,Tablero mecánico de prueba,ARS 24760.00,"Tablero mecánico para comandar 2 bombas de 1HP, 1 soplante de 3HP temporizado y una dosificadora de cloro",goods,un,TM-PBO-2B-1S-1D-220914,,,,,ARS 119226.62,,,0,ARS 0.00,Active,Automation Sales,,,0,0,0,0,IVA 21%,21,ItemAmount,IVA 21%,21,ItemAmount,Electric Panels,Automation materials and equipment,Inventory Asset,,1,,,Contactor 12A 24VCA Mini,1
1526770000014795477,Tablero mecánico de prueba,ARS 24760.00,"Tablero mecánico para comandar 2 bombas de 1HP, 1 soplante de 3HP temporizado y una dosificadora de cloro",goods,un,TM-PBO-2B-1S-1D-220914,,,,,ARS 119226.62,,,0,ARS 0.00,Active,Automation Sales,,,0,0,0,0,IVA 21%,21,ItemAmount,IVA 21%,21,ItemAmount,Electric Panels,Automation materials and equipment,Inventory Asset,,1,,,Guardamotor MPW18 1 - 1.6A,2
1526770000014795477,Tablero mecánico de prueba,ARS 24760.00,"Tablero mecánico para comandar 2 bombas de 1HP, 1 soplante de 3HP temporizado y una dosificadora de cloro",goods,un,TM-PBO-2B-1S-1D-220914,,,,,ARS 119226.62,,,0,ARS 0.00,Active,Automation Sales,,,0,0,0,0,IVA 21%,21,ItemAmount,IVA 21%,21,ItemAmount,Electric Panels,Automation materials and equipment,Inventory Asset,,1,,,Guardamotor MPW18 4 - 6.3A,1
1526770000014795477,Tablero mecánico de prueba,ARS 24760.00,"Tablero mecánico para comandar 2 bombas de 1HP, 1 soplante de 3HP temporizado y una dosificadora de cloro",goods,un,TM-PBO-2B-1S-1D-220914,,,,,ARS 119226.62,,,0,ARS 0.00,Active,Automation Sales,,,0,0,0,0,IVA 21%,21,ItemAmount,IVA 21%,21,ItemAmount,Electric Panels,Automation materials and equipment,Inventory Asset,,1,,,Busbar 63A Borne externo trifásico,1
1526770000014795477,Tablero mecánico de prueba,ARS 24760.00,"Tablero mecánico para comandar 2 bombas de 1HP, 1 soplante de 3HP temporizado y una dosificadora de cloro",goods,un,TM-PBO-2B-1S-1D-220914,,,,,ARS 119226.62,,,0,ARS 0.00,Active,Automation Sales,,,0,0,0,0,IVA 21%,21,ItemAmount,IVA 21%,21,ItemAmount,Electric Panels,Automation materials and equipment,Inventory Asset,,1,,,"Busbar 45mm 63A, cap. 3 motores trifásicos",1
